WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9443878225825313,0.8946352105305836,0.9463216774067036,0.8981125046566518,0.854443845564679,0.7458768758357748
0.9319930069930108,0.872646914388608,0.9278876512338725,0.8654761343825111,0.8503682672921142,0.7396875391470903
0.8868719974228679,0.7967385560057402,0.9413743560991344,0.8892419728566773,0.8611013149277545,0.7560824559851583
0.8912815673201313,0.803884503990628,0.9275447130683223,0.864879612577596,0.8873612384153682,0.7975286041190117
0.488346157090243,0.323054222619005,0.31509118128986163,0.18700785335735684,2.5936973155232787e-14,2.5936973155232115e-14
0.8719558964525528,0.7729803238281464,0.7369825586936811,0.5835094073850697,0.6466639544345505,0.47782955057872556
0.8730543688475179,0.7747085083019276,0.7555265764692669,0.607105432855074,2.328830926874709e-13,2.3288309268741666e-13
0.9414273419000723,0.8893365369835539,0.5840855411318912,0.4125147091151331,0.7545928338762541,0.6059005074018096
0.8054955993810651,0.6743345599762426,0.5572024751764283,0.38619589068434346,0.6335908906061407,0.4636904761906358
0.933857060978348,0.8759210672401005,0.954104282729816,0.9122365327396452,0.9262612865377876,0.8626505451694928
0.8404273651559826,0.724773368999865,1.0246951531919254e-13,1.0246951531918204e-13,8e-12,7.999999999936e-12
0.869701703598962,0.7694444080541866,0.603868682740788,0.43253000292712873,1.0,1.0
