WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9572552134037057,0.9180148639518467,0.8991773211297055,0.8168230346166407,0.8777788026935246,0.7821798454710026
0.9585142035641984,0.9203334379061541,0.8476996068076114,0.7356585243011903,0.8259446593276039,0.7034972123669655
0.9714968951286358,0.9445736143403591,0.940887312550588,0.8883731860642801,0.9676054919601531,0.9372439357481994
0.9572465139756514,0.9179988624399463,0.011385109599418934,0.005725145504240273,1.2468827930174565e-12,1.2468827930159017e-12
0.958491797517294,0.9202921256236599,0.3386710990392157,0.20385553928747027,0.807682458386735,0.6774054982818146
0.9496111528081665,0.9040567741621621,0.8328848747559268,0.7136270079455458,0.7975806592180806,0.6633132320538144
0.912736641648935,0.8394807335668673,0.917892344734929,0.8482449414980524,0.8564047362755847,0.7488704819277194
0.8485035644372847,0.7368703351848677,0.5835362883585606,0.41196698762040823,0.849924299772994,0.739015961823311
0.9341887259367905,0.8765048265771864,0.8198401052471916,0.694685617510243,0.914732308172075,0.8428633000502894
0.9170877234521179,0.8468716657046418,0.7471444926649006,0.596353281196889,0.7378486897718195,0.5845960652993232
0.9193606798458164,0.8507562724208863,0.5145686483512739,0.34641025166200934,0.10245190494160694,0.05399173027997344
0.9499394428744486,0.9046520569011927,0.9260272236712991,0.8622445969597479,0.8525229840690715,0.7429543008122189
0.8925689039173192,0.8059814349394742,0.8564624289935706,0.748958714351456,0.8280465662715049,0.7065524469151607
0.8920684755564166,0.8051657127496353,0.9047082974637772,0.8259975816203249,0.8827370550906374,0.790088903523231
0.902850305244637,0.8229053059582192,0.8374036406037767,0.7202875132334251,0.8597103388939822,0.7539403085177939
0.39403393397343683,0.24535632620703254,0.3128184205295693,0.18540886430716058,2.7657926761809937e-14,2.7657926761809174e-14
0.8779739246288661,0.7824897690888704,0.769347542277712,0.6251541915429207,0.6633832165183273,0.49631519274379987
0.8834043134382131,0.7911586298155789,0.7701522893000707,0.6262176061308901,2.707092582566324e-13,2.707092582565591e-13
0.9387858994879095,0.8846338349960575,0.5845516699691266,0.4129798718660216,0.7944988934556118,0.6590611067401175
0.7467341697307976,0.5958306304181223,0.6235587410409785,0.45302241340288585,0.6176987692910725,0.4468626342567985
0.9370009037324489,0.8814691442565497,0.9393077939233924,0.8855611350231172,0.9349443785788286,0.8778361991378931
0.79333636422683,0.6574627267345036,1.0230179028132993e-13,1.0230179028131946e-13,7.092198581560284e-12,7.092198581509986e-12
0.9149166151945723,0.8431763199089248,0.8160080071313669,0.6892006128810777,1.0,1.0
