WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9320795345214757,0.8727986443295679,0.913650381431606,0.8410279396384341,0.8646960007073473,0.7616426976792606
0.9179185380207914,0.8482896808358489,0.9058725915000462,0.8279406808224086,0.9267458025880655,0.8634914308489711
0.8796085225373123,0.7850903369323436,0.7393944723203888,0.5865391322544679,0.824093154412717,0.7008149986584434
0.9494276574933315,0.9037242073477617,0.9021176302539371,0.8216887848035505,0.8993878218608814,0.8171705163043633
0.9627692901997964,0.9282113237711997,0.8206464313112597,0.6958442769827513,0.8531163532336209,0.743856062154989
0.9647628224782149,0.931924435700536,0.8678982029244614,0.7666255854079485,0.9704544688879494,0.9426047120418886
0.9576139145918852,0.9186748825575021,0.004289892752746181,0.0021495570610342526,1.6920473773265652e-12,1.6920473773237024e-12
0.960466196528867,0.9239393594722396,0.2758556867307545,0.15999570604835053,0.8105579356872508,0.6814606276393408
0.9412723323980311,0.8890599171078802,0.8138051044083594,0.6860635696821551,0.7799557382232146,0.6392847888053951
0.9407412202299495,0.888112742793751,0.8673295396183105,0.7657386415162825,0.8857741259868092,0.7949681897050392
0.791550130948268,0.6550127988092638,0.366967722830952,0.2247155356090836,0.7985978968453681,0.6647215738580085
0.9440785555045055,0.8940802939707004,0.8361333037913772,0.7184098544232986,0.9196654194989323,0.8512783318223082
0.9084172207570345,0.8322018613989431,0.7626882396348903,0.6164074924898562,0.7447023208880451,0.5932475884244718
0.8965440884286281,0.812487457837718,0.23742091511736302,0.13470085805152654,0.162330702523726,0.08833510074240844
0.9447863866763254,0.8953508320466641,0.9292816132194479,0.8679047868166389,0.8692122105202473,0.7686784546197933
0.9113826629179991,0.8371928609560099,0.9141650074028755,0.8419004854654257,0.8759024060852308,0.7792049469964704
0.8883045896989268,0.7990539328199117,0.8936322987042985,0.8077172694554364,0.8363867311544775,0.718784112855847
0.9028488624837038,0.8229029088257999,0.808794220229229,0.6789710341943073,0.8837437939340805,0.7917033644530745
0.8712094458036421,0.7718078810677983,0.5143526953508352,0.34621453809475927,0.04274985557484265,0.021841794569097687
0.896609022824125,0.8125941224560085,0.7838026247992301,0.6444699197527964,0.7077835150124785,0.5477282817818894
0.8763445248874492,0.7799050013970394,0.7003362580780815,0.5388595799729191,1.4714537963507947e-13,1.471453796350578e-13
0.9432392653740364,0.8925759961245013,0.7031525266574022,0.54220140850106,0.8190574894836615,0.6935625419441591
0.7724676351418224,0.629284943726156,0.6279326090381042,0.45765434932305304,0.632512315271133,0.46253602305490993
0.9340109426429908,0.876191867258706,0.9273901066760367,0.8646108081308901,0.9300680915950391,0.8692778337469624
0.2747930775019313,0.1592812281926518,1.0246951531919254e-13,1.0246951531918204e-13,8e-12,7.999999999936e-12
0.9409236000834176,0.8884378881046876,0.08571049489189995,0.04477405045747696,1.25e-10,1.24999999984375e-10
